block,timestamp,trader,listingId,tradeType,amount,totalCost,OpenClose,baseIv,callDelta,price,putDelta,skew,vega,netDelta,netStdVega,txHash,strike,expiry,tradeIv,tau
3748016,1645504012,0x1df3A430A14BDc0C4D9181d85f5b83E574829990,13,LONG_PUT,325.0,997.0719744061821,Open,1.177328,0.79607123797873,82.17215479000001,-0.20392876202127003,1.1408775,0.06671803116633918,-167.07160126310097,16.883124316324263,0x3dd03f84cf4699e8a506ae71fb2dfcb8c5a38ecb6b50cbd803ba3ec53301c438,70,1646380800,1.34318702532,876788
3748970,1645507363,0xb36CbD83659F6F1f2D58a8ba82190314802a6DC6,13,LONG_PUT,300.0,1148.289563817863,Open,1.184828,0.7934003969401899,82.11991772,-0.20659960305980998,1.1483775,0.06719314747315781,-230.21356511691272,37.247791663368396,0x4a86aaf955fa6e2141e7f2aab79e815a549cac65676ecd31ca32470a0f5b0a45,70,1646380800,1.3606298165700002,873437
3754563,1645525313,0x5a57107A58A0447066C376b211059352B617c3BA,33,LONG_CALL,1.0,2.877693903434988,Open,1.184853,0.29520539659385,84.20143986,-0.70479460340615,0.9759,0.08331176349505645,-222.02141555117117,35.104608995098985,0x5dfa4f244267ce962b3a775f3b6bf80d733e8974855903a7ec7f3c1c8d19f196,95,1646380800,1.1562980427,855487
3754741,1645525613,0x5a57107A58A0447066C376b211059352B617c3BA,29,LONG_CALL,1.0,5.69392006745768,Open,1.184878,0.41717011791729,84.83755504,-0.58282988208271,0.990025,0.09493105408993055,-221.60424543325385,35.19954004918891,0x6319b242367bfe343bb30a2069995e40c62969dffaacbf355f03aa42b4c4a879,90,1646380800,1.17305884195,855187
3756242,1645529244,0x46188c8d9FEA46c92E4CD0a5C95dAEAD5F83465A,37,LONG_CALL,1.0,3.104665414143398,Open,1.184903,0.22563942087454,85.02595917,-0.77436057912546,0.981325,0.07321703911337907,-219.6489560677292,35.69418960806502,0xf310e73183b12e941a7e84ff956b9336e82acef9fc2cc24c3c6b625372996a4f,100,1646380800,1.162774936475,851556
3756256,1645529285,0x46188c8d9FEA46c92E4CD0a5C95dAEAD5F83465A,33,LONG_CALL,1.0,3.123624861611566,Open,1.184928,0.31256940140720996,85.02595917,-0.68743059859279,0.975925,0.08630083532150383,-222.184083455713,35.290282663849155,0x3856ad85df96981b9bbd70f3d643f33174cd1b87013480718cd7f1a5284771f7,95,1646380800,1.1564008584,851515
3758429,1645535659,0xbF9A45275F644bEc8E36Dd636b3a72bd31609498,17,LONG_PUT,20.0,60.48410147532129,Open,1.185428,0.75659367547609,84.88294644,-0.24340632452391,1.0797505,0.07622522504932912,-205.3893138078469,32.77895816498582,0xb8209c4a6debad7ca9fee05e3786ee3c270d8c62a1b02bb3a7f8e77ba63ab2ad,75,1646380800,1.279966475714,845141
3761846,1645542606,0x450B91345F51Ed4E1E6eEd815D5c2c554426d940,13,LONG_PUT,110.0,152.672923828986,Close,1.182678,0.8593022885717799,86.66704787,-0.14069771142822,1.1456275,0.05548099222193895,-179.8603976469283,23.419047805289846,0x2467dfec0197a9e0399e3f50e669720a849fb20c1f965b59b2e32fc7dcee5b86,70,1646380800,1.3549084404449998,838194
3762528,1645544144,0x094282898c05894c896d76dB822AD05F164ead96,37,LONG_CALL,5.0,12.394065619414032,Open,1.182803,0.25751766235184,86.84916437,-0.74248233764816,0.98145,0.08035626355957264,-178.44832022773355,23.849377773254794,0x2a538c2ed711a7b5ecabd412604be6659eac0b675d207a967ba6a267301d5071,100,1646380800,1.1608620043500002,836656
3768221,1645560982,0xF940CE19B9Cd0B9efd586381b488cEfB75EB413F,25,LONG_PUT,100.0,624.145551311778,Open,1.185303,0.56552124257183,86.13518101,-0.43447875742817,1.002525,0.09718295252698171,-229.6811322527803,36.51104657148508,0x68d192756528a51626213468c19591758a6f2c5a90cdbc1e9cfb46bf333a2fb0,85,1646380800,1.188295890075,819818
3768266,1645561126,0xF940CE19B9Cd0B9efd586381b488cEfB75EB413F,25,LONG_PUT,100.0,627.1681845390766,Open,1.187803,0.56556905215124,86.13518101,-0.43443094784876,1.005025,0.09718100430841989,-273.1193982701359,46.22895023225232,0xf56dd44bec16ae9fc6c78d2c73efd585b4c4091c4d8ec57355ecce5af306ee2a,85,1646380800,1.193771710075,819674
3768273,1645561163,0xF940CE19B9Cd0B9efd586381b488cEfB75EB413F,25,LONG_PUT,100.0,630.2393210746652,Open,1.190303,0.5656186348601,86.13518101,-0.43438136513990006,1.007525,0.09717897612607736,-316.547568659645,55.946440180209215,0x9d52021872ffce2722cde440de07291a78c513f1ef7f4e649677cd14ebd40b58,85,1646380800,1.199260030075,819637
3768303,1645561262,0xF940CE19B9Cd0B9efd586381b488cEfB75EB413F,25,LONG_PUT,100.0,633.2921094243073,Open,1.192803,0.5656690258325799,86.13518101,-0.43433097416742006,1.010025,0.09717691348801337,-359.96549839367054,65.66351067495329,0x577ffee40729198291bf7c9bdd3d036dea45095ac316880833a93fdf0dd9f92d,85,1646380800,1.204760850075,819538
3768305,1645561277,0xF940CE19B9Cd0B9efd586381b488cEfB75EB413F,25,LONG_PUT,100.0,636.3890849190134,Open,1.195303,0.5657214511763801,86.13518101,-0.43427854882362,1.012525,0.09717477566417887,-403.37233071316876,75.38013097401354,0x098dda82352ac941abb2868c52471aa5630d54b3c27addf2bbd46c6545eb2cee,85,1646380800,1.210274170075,819523
3768323,1645561319,0xF940CE19B9Cd0B9efd586381b488cEfB75EB413F,25,LONG_PUT,100.0,639.4801826802535,Open,1.197803,0.56577472600016,86.13518101,-0.43422527399984,1.015025,0.09717259397469942,-446.768167426439,85.0962973450543,0x5bb30145145801787fc90d7010ed2bc88c0a56c5f8dd12dbac25e8710de8c555,85,1646380800,1.215799990075,819481
3769835,1645568102,0x2D84a7364d4e8D96bB4e403a0875BA26C455f04f,17,SHORT_PUT,692.0,1604.7467442023933,Open,1.180503,0.7749714082765099,85.56919874,-0.22502859172349,1.0624505,0.07357180438790582,-293.2132848552954,32.844566631403,0x1e7c8a88f6d40a4bb54653e1ffba1242de2acb6086be273ffc8695f495abe19c,75,1646380800,1.2542260026015,812698
3771036,1645573530,0xbF9A45275F644bEc8E36Dd636b3a72bd31609498,17,LONG_PUT,50.0,101.4099880782347,Close,1.179253,0.79721914451671,86.834388,-0.20278085548328997,1.0612005,0.070266309977546,-298.6917079670265,31.651642098710084,0xad28d9d6b7483448c2790220b5cff970b4c82f7eb5ae6b0a7c298db9f18d144f,75,1646380800,1.2514238732265002,807270
3771794,1645575432,0x1df3A430A14BDc0C4D9181d85f5b83E574829990,13,LONG_PUT,325.0,356.43140747896814,Close,1.171128,0.8793608408803,87.82338843,-0.1206391591197,1.1375025,0.05054652133989563,-227.3440465852427,10.662927582279993,0x612011877a6f2a3834375a60916adb132f836b6cc936d2e4f83dbd3c66b2663b,70,1646380800,1.33216102782,805368
3774807,1645585635,0xDed9b882Fb636878Ca868D02F32Bb39a0783d747,25,LONG_PUT,10.0,59.14675252358846,Open,1.171378,0.57799775080491,86.66,-0.42200224919509,1.015275,0.09721411014817638,-235.3287189169364,11.646810464232018,0x7f9113f0a2a0394ea1a9d5c17d7859038ff0252c19df8ef831d103806b9cd44a,85,1646380800,1.18927079895,795165
3776764,1645593233,0xDed9b882Fb636878Ca868D02F32Bb39a0783d747,25,LONG_PUT,1.0,4.945814538137519,Open,1.171403,0.63192796819202,88.97356536000001,-0.36807203180798004,1.0153,0.09614241882387195,-206.05632193469077,12.009916281868163,0x0cdadade49d881615e775d1245e546b0a515e240064499d360d7d966bd4500a9,85,1646380800,1.1893254659,787567
3778141,1645598354,0x8937EC7987b8355fcE74Ed4E210986523D4Cc65C,29,LONG_CALL,25.0,166.17709445311684,Open,1.172028,0.52784671496057,89.64585834,-0.47215328503943,0.99065,0.10228076123156397,-214.2129822569458,17.177773339996207,0x0258a02ce7973bf09ff7e4ddc8a37d878f6f60cef4ff770287fa3cc0b632cadf,90,1646380800,1.1610695382,782446
3780552,1645606565,0x8ec5234c9F30a0A6aB93285d763821D353Dc789b,37,LONG_CALL,1.0,2.7213321412303517,Close,1.172003,0.30687574666729994,89.832109,-0.6931242533327,0.981425,0.09045058877928601,-214.35955703474679,17.11921189314053,0x0f8e07498773bfc0c6ac8c6704bfd0242337e5dcdcb232679ced9e68478bf9e9,100,1646380800,1.150233044275,774235
3783588,1645615835,0x4F95Ad114FbDdF8DF0756017e9bC856e730b2796,21,LONG_CALL,2.0,29.92680586705639,Open,1.172053,0.80212261284838,92.32,-0.19787738715162,1.04005,0.07361442403279618,-209.77721595875403,17.744860783251557,0xcae01a4971a04d9edf3c043aeceb73e6150f4ae65f60028d8b70f5f91e58edb9,80,1646380800,1.2189937226499998,764965
3783680,1645616110,0x95017901B69167f0Cd08AD65B8B6ED8F4322F463,29,LONG_CALL,4.0,32.81643846050884,Open,1.172153,0.59469941163022,92.46316176,-0.40530058836977995,0.99075,0.102757536410835,-206.17856656269907,18.15631636438815,0x1fd223d03950bc047c81ed0dd69a27851ab661b167fd4757549459104125fd90,90,1646380800,1.16131058475,764690
3784183,1645617322,0xDed9b882Fb636878Ca868D02F32Bb39a0783d747,25,LONG_PUT,11.0,36.56731355476485,Close,1.171878,0.7044379026711499,92.29340266000001,-0.29556209732884997,1.015025,0.09136898367725678,-179.33372951599392,15.296557909377185,0x76cf4dcc627a814a9bc6c16177748c0492c36fab569f1b9a40cc4bbdc44045da,85,1646380800,1.1894854669500001,763478
3784209,1645617367,0xDed9b882Fb636878Ca868D02F32Bb39a0783d747,25,LONG_PUT,10.0,38.03849025182,Open,1.172128,0.69900697545474,92.02871568,-0.30099302454526006,1.015275,0.0918656743137536,-185.60764701850894,16.5137257250493,0x9bf7256960521e3a0adb327cf76d84e119fb50bcea1829276a61ccfe6ef42e75,85,1646380800,1.1900322552,763433
3787152,1645625837,0x5E014aa0649102E07c074f498845F01BCD520317,37,LONG_PUT,1.0,12.737503925416295,Open,1.172153,0.32702416104463,90.88,-0.6729758389553699,0.98145,0.09400688374410107,-201.3538454836494,18.592038416207885,0x3a1af42df3127fbb2f28fa513aeca5b298b6eefa54a86a5396c88469b97b3f52,100,1646380800,1.15040956185,754963
3787286,1645626132,0x5E014aa0649102E07c074f498845F01BCD520317,37,LONG_PUT,1.0,12.264347923120791,Open,1.172178,0.34246526362252,91.57,-0.65753473637748,0.981475,0.09645166033013225,-201.11579627050926,18.830287118527828,0xbe9a484e7286894b71b91f648202c8ae1ca93e449b81051994dade50926560a2,100,1646380800,1.15046340255,754668
3788380,1645628515,0x5E014aa0649102E07c074f498845F01BCD520317,37,LONG_PUT,1.0,12.784486685460324,Open,1.172203,0.32480719970156,90.79769995,-0.67519280029844,0.9815,0.0936612743607346,-202.83281484214436,18.7593156206941,0x453344bbf7c639842b7f8179cd97739e8078b753a7c586196df4154d872c73b2,100,1646380800,1.1505172445000003,752285
3790298,1645633714,0x951f5E167f6171aAAA3F88cF62e4B25000336D76,25,LONG_PUT,1.0,4.23927545167731,Open,1.172228,0.6674405496291599,90.48519171999999,-0.33255945037084,1.0153,0.09423122353269779,-205.3426534859866,18.001198747414957,0x603e5b72a7ed31020e031dc478b007b35aeafd7ec220e331d50c19138f73a475,85,1646380800,1.1901630884,747086
3798853,1645656045,0x2C678004AF4c1e217d9ED8Baabd4454406CeB63D,25,LONG_PUT,25.0,149.71799208737713,Open,1.172853,0.55770602060112,85.84698200000001,-0.44229397939888,1.015925,0.0971562348999596,-238.66660461018688,17.622663425010735,0x7ecfcad81c72ae409925b3cb8790f87e8fede9a0513b393311e78a3d2dd416df,85,1646380800,1.191530684025,724755
3802938,1645666155,0x5E014aa0649102E07c074f498845F01BCD520317,37,LONG_PUT,3.0,49.4501929262879,Close,1.172778,0.18386923305403002,84.27370948,-0.8161307669459701,0.981425,0.06423760307421403,-246.52581176512103,16.122992651643568,0xfb2234d7e4198dcbc67e4d8d0a25f9f95e5704352e2af72225b42b7cf944d89e,100,1646380800,1.15099364865,714645
3803072,1645666440,0x19b5a6C1C7d68AAcc4086f52F7c465eB2dDB7521,25,LONG_CALL,50.0,307.96506721202263,Open,1.174028,0.5266303500835801,84.64875,-0.47336964991641994,1.017175,0.09659953698679226,-217.236146234432,21.03556262823791,0x4614cad64600f11df7ff401773e46bfd8da161daf689416e1ee70e2fab664d7c,85,1646380800,1.1941919309,714360
3803237,1645667002,0x5E014aa0649102E07c074f498845F01BCD520317,13,LONG_CALL,4.0,67.3414682865983,Open,1.174128,0.85520079283511,84.87183800000001,-0.14479920716488998,1.1376025,0.05539765830558084,-212.22726249164668,20.932022795743187,0xbd14c6eeeb791509fe87d27712aaf112afbf89177da185489b4dc3e5dfbea2e8,70,1646380800,1.33569094812,713798
3810152,1645676140,0xF940CE19B9Cd0B9efd586381b488cEfB75EB413F,25,LONG_PUT,600.0,5966.312640346047,Close,1.159128,0.32079871729001996,77.22544338,-0.67920128270998,1.002175,0.07925271767917232,125.08031936911904,-39.49546998435224,0xec55fa8ca0879b5bf63591847faceb9bf09dd0677c95b3091c6dab52ddeb5014,85,1646380800,1.1616491034,704660
3810560,1645676417,0xDed9b882Fb636878Ca868D02F32Bb39a0783d747,25,LONG_PUT,10.0,99.2639203981966,Close,1.158878,0.32122957845065997,77.24724031,-0.6787704215493401,1.001925,0.07931944969340603,131.90550850558813,-40.28285879604797,0x4af7be6ac3360139d6b4f72c64bf5c2c729bccdf5d9886ff88359c359af861dc,85,1646380800,1.16110884015,704383
3810736,1645676575,0x741BFDB9bea6Fa505fF9dFe9E8947B29863373fA,25,LONG_PUT,1.0,10.671197312223578,Open,1.158903,0.32229305121821,77.28758726,-0.6777069487817899,1.00195,0.07946996560053997,131.30968895990767,-40.191799105598115,0x330c12b4f2edcdeaf1c579eaf4fbf3e6680a4aeca173fc0abad2b7c676af5906,85,1646380800,1.16116286085,704225
3810800,1645676636,0x5E014aa0649102E07c074f498845F01BCD520317,13,LONG_CALL,1.0,10.515435723095042,Open,1.158928,0.7261061722465799,77.28758726,-0.27389382775342,1.1376275,0.0737811746420451,121.53466562791657,-39.075163646092584,0x40c2dcaf6576d63af1806f50369c29814d48061e6b07fd7d96884395f76ca7eb,70,1646380800,1.31842836332,704164
3810850,1645676696,0x5E014aa0649102E07c074f498845F01BCD520317,13,LONG_CALL,1.0,10.631602362476059,Open,1.158953,0.72947579531121,77.44230578,-0.27052420468879,1.1376525,0.07347530170571989,123.29221342024638,-39.095010177259695,0xd013d96c62030381c5b951800a684028a8a7511ad6df9a99d6b56c6e5d28b4b9,70,1646380800,1.3184857778324999,704104
3810932,1645676760,0x741BFDB9bea6Fa505fF9dFe9E8947B29863373fA,17,LONG_PUT,4.0,18.99344626086428,Open,1.159053,0.59863836308287,77.21,-0.40136163691713,1.0613005,0.08559266508699008,157.62122643682454,-39.75635055323349,0x7ff2425cfa95e3aeb0c7526b477200d0624456afa61ebf524c8b33bf57bee46c,75,1646380800,1.2301035284265,704040
3811095,1645676978,0x741BFDB9bea6Fa505fF9dFe9E8947B29863373fA,21,LONG_PUT,3.0,22.792087684038243,Open,1.159128,0.44913345410836997,76.92033198,-0.55086654589163,1.040125,0.08725962664857637,155.8455861283364,-39.50083259937243,0xcf11aff05332dc9b9581326c290de5eebf5006be260e88c53a27c89b77c8d14b,80,1646380800,1.2056380109999998,703822
3811177,1645677097,0xbF9A45275F644bEc8E36Dd636b3a72bd31609498,13,LONG_PUT,80.0,249.53430089512656,Open,1.161128,0.7185219698445899,76.96324998,-0.28147803015541,1.1396525,0.07445866471104563,129.97437774057124,-33.243132006558575,0xd098e5118e8694891aab323df4aebd11ca2fa85b7ae3c7aa93f730561f3163a3,70,1646380800,1.32328242802,703703
3811280,1645677243,0x741BFDB9bea6Fa505fF9dFe9E8947B29863373fA,25,LONG_PUT,1.0,10.525776828576689,Open,1.161153,0.3285292591393,77.50782757,-0.6714707408607,1.001975,0.08032384867650143,129.78933121755554,-33.09620527795708,0x34621425f8b3eb903534a10c99c56f53cbcb751a77ac561ceff32ad8b383b2b6,85,1646380800,1.1634462771750003,703557
3811297,1645677287,0x48e282c258E8EC7A1055D95aBf3DddeD8EE6A51D,13,LONG_PUT,70.0,208.64028786595048,Open,1.162903,0.73003094987422,77.50782757,-0.26996905012578,1.1414025,0.07346194042494955,115.33511489819111,-28.338704695072305,0x24eade4fe73de671fdcf0572f000a38fc7123d58d45b46aac75e788e8b0d3593,70,1646380800,1.3273403914575002,703513
3811489,1645677497,0x2C678004AF4c1e217d9ED8Baabd4454406CeB63D,25,LONG_PUT,25.0,240.1413545381464,Close,1.162278,0.33507935682667,77.75,-0.66492064317333,1.00135,0.08121006697803254,132.47558869482657,-30.298945123702158,0x1550373c624da7024ecdfda53b02d09d859628b262de89ed27c0773868a8f193,85,1646380800,1.1638470752999999,703303
3811632,1645677737,0xD163a55CEEaBac75B0c50b430d2EAcf48b95DCf5,33,SHORT_CALL,165.0,159.490954138557,Close,1.166403,0.13785772901301,77.73,-0.8621422709869899,0.98005,0.049074070732007376,159.22366478600375,-21.125017108851385,0x0c8f7b5094da2026eb2f1700f4975773541d8822c846c362c6e444c2cbdd0900,95,1646380800,1.14313326015,703063
3811657,1645677773,0xD163a55CEEaBac75B0c50b430d2EAcf48b95DCf5,25,SHORT_CALL,165.0,420.1063264738842,Open,1.162278,0.33359260217385994,77.73,-0.66640739782614,0.997225,0.08104734180461583,104.1006006760651,-34.5066156659775,0x8e0b3598ec57aa37856152174b3e032fc928677c11ec000b48d6caa10fd58e97,85,1646380800,1.15905267855,703027
3811880,1645678043,0xbF9A45275F644bEc8E36Dd636b3a72bd31609498,13,LONG_PUT,45.0,121.18610889340906,Open,1.163403,0.7529171212602901,78.61,-0.24708287873971002,1.1425275,0.07116351729716539,103.42025390196467,-32.35256817618742,0xffd40c76414083b2db4674c94bee7907a82cca119ce356456801a91687ad0bda,70,1646380800,1.3292199210824998,702757
3812035,1645678257,0xD163a55CEEaBac75B0c50b430d2EAcf48b95DCf5,29,SHORT_CALL,90.0,161.99444173391913,Open,1.161153,0.25745884435759003,79.32479013999999,-0.74254115564241,0.9885,0.07338570797442517,80.30404696144338,-38.941738518101246,0xe3ad36622299ee34b015f1329cd833f681190d3887c1a3c4a26eae36a6dab2ef,90,1646380800,1.1477997405000002,702543
3812071,1645678327,0xD163a55CEEaBac75B0c50b430d2EAcf48b95DCf5,29,SHORT_CALL,79.0,150.0151634713238,Open,1.159178,0.26735412419952,79.77906657000001,-0.73264587580048,0.986525,0.0752456057288051,58.58935435916549,-44.99773523593965,0xefccd1adf06ea6fab5a0d6a46486dbab5bf751b0af63f8a559397b2a07f07646,90,1646380800,1.14355807645,702473
3812482,1645679034,0x8937EC7987b8355fcE74Ed4E210986523D4Cc65C,29,LONG_CALL,25.0,43.91224862483414,Close,1.158553,0.25404190904915,79.24171039,-0.7459580909508501,0.9859,0.07279913906232663,54.08870453883818,-46.4776548458573,0x2459b1ac59c95eb96d4e215619aa3cf6971434054744b53de97764764630253d,90,1646380800,1.1422174027,701766
3812708,1645679447,0xbF9A45275F644bEc8E36Dd636b3a72bd31609498,13,LONG_PUT,25.0,60.525461701367135,Open,1.159178,0.77399804979945,79.64816574999999,-0.22600195020055003,1.1431525,0.06864847217615509,59.0023090747975,-46.021732151591685,0x7caa30c035f262bb2e5dd081b1b531c996245d0cb09ba45cbc86e13722558efa,70,1646380800,1.3251172286450001,701353
3812933,1645679787,0xbF9A45275F644bEc8E36Dd636b3a72bd31609498,13,LONG_PUT,25.0,61.13117904545131,Open,1.159803,0.77220225069277,79.56169454,-0.22779774930723,1.1437775,0.0688808192085752,52.362595432092405,-44.177473897621084,0x8db1d73e6e3b7d8db754f4f660c7d285ee84af91b484dfb80431f993bbacd8dd,70,1646380800,1.3265565758324998,701013
3814169,1645681179,0xD163a55CEEaBac75B0c50b430d2EAcf48b95DCf5,29,SHORT_CALL,18.0,29.69115703167,Open,1.159353,0.24373251469066,78.818836,-0.7562674853093401,0.98545,0.07083085383162883,49.666150842452886,-45.12963048875597,0x143b14b95d1739cfa648b3dacc790f37f48dcd8cfb8f2a12ac8c658ef7af3e93,90,1646380800,1.14248441385,699621
3817252,1645685625,0x47bFF18E462912Ab61a465b2bc229e3857491AA6,13,LONG_CALL,5.0,70.06133497873103,Open,1.159478,0.81126430822157,81.69,-0.18873569177843003,1.1439025,0.06328441249176299,-49.060840614661345,-45.80927632230599,0x485229d2d031101d184fdf11bc5255228dca9211c4792d34802701733fe32e2f,70,1646380800,1.326329782895,695175
3828642,1645703136,0x702E9e66A100881039bE7BBadaCF1BA607C97f6B,21,LONG_CALL,600.0,4066.972921651203,Open,1.174478,0.5709624037480999,81.29,-0.4290375962519,1.055125,0.09149820644014932,296.7717531868007,7.83443414568337,0x351127e7efec1039aab29d221d89a3488e7bd0420cc06302d5637772f11435df,80,1646380800,1.23922109975,677664
3830096,1645706126,0x19b5a6C1C7d68AAcc4086f52F7c465eB2dDB7521,25,LONG_CALL,50.0,165.68048032419017,Close,1.173228,0.39620770545948997,80.08203281,-0.60379229454051,0.995975,0.08847284952566026,298.81875750840925,4.833256278397424,0xdf4e422a7270f498d626425e8e671503b65c6148a117b2e03d572d388568f1fb,85,1646380800,1.1685057573,674674
3830192,1645706310,0x19b5a6C1C7d68AAcc4086f52F7c465eB2dDB7521,21,LONG_CALL,35.0,208.00996616632563,Open,1.174103,0.53177157827185,79.84193676999999,-0.46822842172815,1.056,0.09102781020236363,301.0025203942437,7.7649235586375935,0x249e1a35cfb5a8299c8efd9c61bfcd7fa013d88a2c389bc1bf471071fd9d1ee8,80,1646380800,1.239852768,674490
3832596,1645711472,0xF940CE19B9Cd0B9efd586381b488cEfB75EB413F,21,LONG_PUT,555.0,3168.7322928634726,Open,1.187978,0.56248846363339,80.965,-0.43751153636661,1.069875,0.09146313835920437,77.84242434216075,58.80557536837409,0xfd53290da5bf8c49e8348500175c89140e835a35e0087e40603174a3ca609829,80,1646380800,1.2709879627499998,669328
3832614,1645711504,0xF940CE19B9Cd0B9efd586381b488cEfB75EB413F,21,LONG_PUT,211.0,1216.7129876561658,Open,1.193253,0.5625934954583001,80.965,-0.4374065045417,1.07515,0.09145930253234891,-14.324835085370504,78.09890438960744,0xaac7e8ebf6935debe31779c9fe5486696bc9c06cb222d967eb13c3ca89319fb3,80,1646380800,1.28292596295,669296
3834038,1645713428,0xbF9A45275F644bEc8E36Dd636b3a72bd31609498,13,LONG_PUT,100.0,164.95060281060606,Close,1.190753,0.81649980975114,82.05083678999999,-0.18350019024886,1.1414025,0.06246495492615248,15.02717314682863,70.15759973090458,0xd5b237db01e894b0e92a7b79c58755e8c4103e72a72ff86511579c6653f67285,70,1646380800,1.3591284510825001,667372
3837212,1645716417,0xDed9b882Fb636878Ca868D02F32Bb39a0783d747,25,LONG_PUT,15.0,94.50285799844386,Open,1.191128,0.5225933965049401,84.57,-0.47740660349506,0.99635,0.0965701338753002,9.175497073377972,71.18696056205924,0x425325ef76f1fceb9c25841bb6baef27d8e349d26a46c3fccb167f1503588026,85,1646380800,1.1867803827999999,664383
3839199,1645718738,0xF940CE19B9Cd0B9efd586381b488cEfB75EB413F,25,LONG_PUT,100.0,593.8596246300909,Open,1.193628,0.54410110441981,85.3596,-0.45589889558019003,0.99885,0.0970309284699905,-39.55451784021205,80.82277739823351,0xb3c1021c61bfbf9effa4c8c32db0c5dd9d49be6e29083e428dc164d4ed416fd0,85,1646380800,1.1922553277999999,662062
3842003,1645722596,0x19b5a6C1C7d68AAcc4086f52F7c465eB2dDB7521,21,LONG_CALL,35.0,284.761858255836,Close,1.192753,0.64729459498025,84.34290627,-0.35270540501975,1.074275,0.08980994404980096,6.1701976136448025,75.56809807199691,0xacd1d849851b23c21bd876e09ab2dbffad3673fbe6f82f3f14531b45e0b8880d,80,1646380800,1.281344729075,658204
3843431,1645724999,0x5E014aa0649102E07c074f498845F01BCD520317,13,LONG_CALL,6.0,90.70835073103692,Close,1.192603,0.85182119647681,84.286871,-0.14817880352319002,1.1412525,0.05587463852716888,14.701848897998635,72.64784103425822,0xc69e139329310cde3f6b8aedd152179051e6227f661fb1d6a74ee6f1f369c0e9,70,1646380800,1.3610611552575,655801
3843685,1645725521,0x5E014aa0649102E07c074f498845F01BCD520317,37,LONG_PUT,1.0,17.331482863753333,Open,1.192628,0.18155378774651001,84.56,-0.81844621225349,0.98145,0.06394774681719538,15.955830210935016,73.28658236690832,0x4cd75c47094c38dd6870fb68a98ebe0a51a093aca820ded1cc990d7e5ce88c2b,100,1646380800,1.1705047506000001,655279
3844432,1645727295,0x5E014aa0649102E07c074f498845F01BCD520317,37,LONG_PUT,1.0,17.511945285743355,Open,1.192653,0.17714274835168,84.34032146,-0.82285725164832,0.981475,0.06280259966533108,-23.37583648611067,75.68381826954071,0x65d2121910c867339e3b7bab92aee20ce7482effd27943e59f5d8546f0650c7b,100,1646380800,1.170559103175,653505
3844632,1645727748,0x5E014aa0649102E07c074f498845F01BCD520317,37,LONG_PUT,1.0,17.774573230644467,Open,1.192678,0.17143010285348997,84.02986311999999,-0.82856989714651,0.9815,0.06128132794377002,-24.54145246765039,75.65534456591239,0x9f6bfb4b2676a1e6189bc9bd14fae5488ecc609baaea5871c3c82e1496f22f04,100,1646380800,1.170613457,653052
3845981,1645728839,0x19b5a6C1C7d68AAcc4086f52F7c465eB2dDB7521,29,LONG_CALL,20.0,104.55093626930746,Open,1.193178,0.47742441864385,87.8757078,-0.52257558135615,0.98595,0.10034516466461939,-32.099820973716135,76.2066842071461,0x55e32dae32c595978098ce22064d40db13c4fc65e6e425c3b57936640a373d7e,90,1646380800,1.1764138491,651961
3847150,1645729969,0x702E9e66A100881039bE7BBadaCF1BA607C97f6B,21,LONG_CALL,200.0,1969.4083840885444,Close,1.188178,0.71037900665057,87.06,-0.28962099334943003,1.069275,0.08537839202098403,-88.91137938878846,53.12465157914018,0x371498083435fc632d6c0c229eebbe4ba835f918bbfba295e86c373001bf7e0a,80,1646380800,1.2704890309499999,650831
3848033,1645731169,0x702E9e66A100881039bE7BBadaCF1BA607C97f6B,21,LONG_CALL,200.0,2120.1693805955133,Close,1.183178,0.73587166108943,88.20826040000001,-0.26412833891056997,1.064275,0.08268525359981374,-206.2338132587694,33.43393576798704,0x7c597cee157adf46c1e6670235061114ffbb6d6d695359859a4eb761975af73d,80,1646380800,1.2592267659500003,649631
3848197,1645731326,0x702E9e66A100881039bE7BBadaCF1BA607C97f6B,21,LONG_CALL,200.0,2189.667299149197,Close,1.178178,0.74832771060897,88.75441411999999,-0.25167228939103004,1.059275,0.08113707448746998,-343.8045312970901,15.703238952407245,0x0589e1f054616501d4bf1f994c917db685b7420b5c4f98fd016ce9b579e86959,80,1646380800,1.2480145009499999,649474
3864361,1645750663,0x5E014aa0649102E07c074f498845F01BCD520317,37,LONG_PUT,1.0,14.324575252294075,Open,1.178203,0.24412847123818,88.10144042,-0.7558715287618201,0.981525,0.07924209928727732,-386.9671187560101,21.96360965961309,0xfb609f8453f5a7ed0fdff9d88352dcd40a280041bd948d37bdd681fd2e26d9f3,100,1646380800,1.1564356995749998,630137
3870358,1645763704,0x5E014aa0649102E07c074f498845F01BCD520317,37,LONG_PUT,1.0,13.480667535059348,Open,1.178228,0.26440347153482,89.13674101999999,-0.73559652846518,0.98155,0.08359991784086312,-379.1353674124001,20.341461140468912,0x2147fc21e8c8bb53044b3d92b1ed8800b17fe6d5712118445bd35aa85de62852,100,1646380800,1.1564896934000002,617096
